index,id,title,published_at,part,tags,status,source_len,old_len,old_ratio,old_keyword_recall,new_len,new_ratio,new_keyword_recall,file,source_url
121,702d9264-b585-482a-8f4b-60cb8a7d6320,《逆行人生》中的技术内卷与底层互害,2024-08-14,第五部 产业变迁与商业逻辑,产业经济 / 平台经济 / 算法治理 / 阶层流动 / 劳动权益 / 中年危机,rebuilt,3332,3254,0.977,0.485,2936,0.881,0.324,exports/fupeng_reviewed_book/articles/121-《逆行人生》中的技术内卷与底层互害.md,https://www.douyin.com/video/7402888755490589989
122,e430856b-e7da-4391-8b10-ce1f85f0b8fa,《逆行人生》的幻象与现实,2024-08-14,第七部 个体选择、职业与生活财务,个人财务 / 影视批判 / 阶层流动 / 平台经济 / 中年危机,rebuilt,3086,3031,0.982,0.813,2735,0.886,0.44,exports/fupeng_reviewed_book/articles/122-《逆行人生》的幻象与现实.md,https://www.douyin.com/video/7402888768790727986
123,67cfd9ac-398f-4cf9-bd09-a66812dcb8a6,芳村茶叶再爆雷：庞氏骗局下的赌徒与帮凶,2024-08-12,第七部 个体选择、职业与生活财务,个人财务 / 庞氏骗局 / 芳村茶叶 / 金融诈骗 / 投资警示 / 风险偏好,rebuilt,4039,3962,0.981,0.871,3686,0.913,0.671,exports/fupeng_reviewed_book/articles/123-芳村茶叶再爆雷：庞氏骗局下的赌徒与帮凶.md,https://www.douyin.com/video/7402166065373007114
124,68372315-e8b2-44b3-a96e-a7edfd41c5ac,小马宝莉卡牌争议：成人博彩玩法侵入未成年人市场,2024-08-04,第五部 产业变迁与商业逻辑,产业经济 / 未成年人保护 / 卡牌经济 / 消费心理 / 市场监管 / 商业模式,rebuilt,4297,4187,0.974,0.521,3292,0.766,0.169,exports/fupeng_reviewed_book/articles/124-小马宝莉卡牌争议：成人博彩玩法侵入未成年人市场.md,https://www.douyin.com/video/7399148443454688524
125,af495b4d-4d4a-40fe-ac90-5b81a43fcd73,付鹏重返越南：打破炒房迷思，洞察制造业转移与文化变迁,2024-07-28,第七部 个体选择、职业与生活财务,个人财务,rebuilt,6162,6057,0.983,0.89,5380,0.873,0.589,exports/fupeng_reviewed_book/articles/125-付鹏重返越南：打破炒房迷思，洞察制造业转移与文化变迁.md,https://www.douyin.com/video/7396578296957324554
126,40e3a3d6-5d08-4f5e-b67e-6d9723a9b1a6,大型体育赛事关注度下降的社会与经济根源,2024-07-27,第七部 个体选择、职业与生活财务,个人财务 / 社会观察 / 消费心理 / 媒介变迁 / 宏观经济,rebuilt,1965,1902,0.968,0.644,1141,0.581,0.082,exports/fupeng_reviewed_book/articles/126-大型体育赛事关注度下降的社会与经济根源.md,https://www.douyin.com/video/7396325686463532339
127,83c05319-6d59-4c69-84dc-e318a3b4e34a,警惕社交媒体上重出江湖的杀猪盘与黑平台对赌陷阱,2024-07-26,第五部 产业变迁与商业逻辑,产业经济 / 杀猪盘 / 金融诈骗 / 投资者教育 / 黑平台对赌 / 汇率,passed,872,834,0.956,0.029,834,0.956,0.029,exports/fupeng_reviewed_book/articles/127-警惕社交媒体上重出江湖的杀猪盘与黑平台对赌陷阱.md,https://www.douyin.com/video/7395860790646983955
128,37cfa0f2-8659-440e-a553-8e591cc25b43,网约车调研实录：从商务车到特惠单的经济温差,2024-07-23,第五部 产业变迁与商业逻辑,产业经济 / 网约车经济 / 消费降级 / 宏观经济观察 / 企业降本增效,rebuilt,3084,2993,0.97,0.545,2692,0.873,0.227,exports/fupeng_reviewed_book/articles/128-网约车调研实录：从商务车到特惠单的经济温差.md,https://www.douyin.com/video/7394748195777056012
129,b3d0a07f-6e99-47bc-b386-2b5b82f6137d,产能过剩的根本逻辑：国家主义大于市场经济,2024-07-22,第五部 产业变迁与商业逻辑,产业经济 / 产能过剩 / 国家主义 / 全球供应链 / 地缘经济,passed,768,1059,1.379,0.106,1059,1.379,0.106,exports/fupeng_reviewed_book/articles/129-产能过剩的根本逻辑：国家主义大于市场经济.md,https://www.douyin.com/video/7394343933637053715
130,7ddfa406-5a8a-4743-a7f0-b5835069bb7d,存量经济下的商业法则：精细化管理与服务内卷,2024-07-16,第七部 个体选择、职业与生活财务,个人财务 / 存量经济 / 精细化管理 / 胖东来 / 服务业内卷,rebuilt,1436,1443,1.005,0.941,1364,0.95,0.706,exports/fupeng_reviewed_book/articles/130-存量经济下的商业法则：精细化管理与服务内卷.md,https://www.douyin.com/video/7392134011566558476
131,26a0445d-574b-4ce6-868b-8bc8633b922a,从左右翼意识形态看无人驾驶网约车的争议与平衡,2024-07-11,第五部 产业变迁与商业逻辑,产业经济 / 无人驾驶 / 意识形态 / 就业冲击 / 社会平衡,rebuilt,5444,5430,0.997,1.0,4865,0.894,0.571,exports/fupeng_reviewed_book/articles/131-从左右翼意识形态看无人驾驶网约车的争议与平衡.md,https://www.douyin.com/video/7390176067010514212
132,26364483-7931-476b-9982-6a6cab6f643c,技术下沉服务业需谨慎：无人驾驶对当前就业生态的冲击,2024-07-09,第五部 产业变迁与商业逻辑,产业经济 / 无人驾驶 / 就业生态 / 技术社会学 / 服务业内卷,rebuilt,1599,1584,0.991,0.812,1498,0.937,0.362,exports/fupeng_reviewed_book/articles/132-技术下沉服务业需谨慎：无人驾驶对当前就业生态的冲击.md,https://www.douyin.com/video/7389590226663951657
133,503a6c2b-acd9-4433-8f58-917c7becdd26,个体应对长周期：保现金流、降杠杆与心理减压,2024-07-04,第二部 债务、杠杆与资产负债表,债务周期 / 个人理财 / 去杠杆 / 现金流管理 / 心理减压 / 消费主义,passed,1366,1223,0.895,0.132,1223,0.895,0.132,exports/fupeng_reviewed_book/articles/133-个体应对长周期：保现金流、降杠杆与心理减压.md,https://www.douyin.com/video/7387584129325354291
134,45552e48-0bc8-4e42-93e0-75d91981bd98,无人驾驶商业骗局：披着科技外衣的金融收割,2024-07-01,第三部 房地产、人口与城市,房地产 / 无人驾驶 / 商业骗局 / 金融风控 / 新质生产力 / 商业模式,passed,1110,1076,0.969,0.031,1076,0.969,0.031,exports/fupeng_reviewed_book/articles/134-无人驾驶商业骗局：披着科技外衣的金融收割.md,https://www.douyin.com/video/7386512146248600871
135,b6169c27-dfad-4401-a2fd-f9baea651b8a,618狂欢退潮：消费理性回归与降本增效的恶性循环,2024-06-29,第五部 产业变迁与商业逻辑,产业经济 / 消费理性 / 降本增效 / 618观察 / 经济循环,passed,1231,1076,0.874,0.082,1076,0.874,0.082,exports/fupeng_reviewed_book/articles/135-618狂欢退潮：消费理性回归与降本增效的恶性循环.md,https://www.douyin.com/video/7385755049340767542
136,10017e97-6201-49d3-ac8c-aefdda9e115b,房产思维切换：从升值预期回归租售比与性价比,2024-06-26,第五部 产业变迁与商业逻辑,产业经济 / 房地产投资 / 租售比 / 消费降级 / 老破小 / 风险偏好,rebuilt,2333,2324,0.996,0.905,2029,0.87,0.338,exports/fupeng_reviewed_book/articles/136-房产思维切换：从升值预期回归租售比与性价比.md,https://www.douyin.com/video/7384756173452365067
137,ef418865-c809-4997-b500-82ee2a08ed45,警惕互联网烧钱模式在制造业通缩环境下的连锁风险,2024-06-26,第五部 产业变迁与商业逻辑,产业经济 / 制造业转型 / 互联网商业模式 / 通缩风险 / 供应链金融 / 商业模式,rebuilt,5307,5191,0.978,0.829,4394,0.828,0.471,exports/fupeng_reviewed_book/articles/137-警惕互联网烧钱模式在制造业通缩环境下的连锁风险.md,https://www.douyin.com/video/7384674233277779238
138,46f8fdab-efd9-4b2d-a70d-9cb6e45d8215,共享员工背后的存量博弈与三代就业挤压,2024-06-25,第七部 个体选择、职业与生活财务,个人财务 / 共享员工 / 就业市场 / 存量博弈 / 降本增效,rebuilt,1579,1566,0.992,0.884,1469,0.93,0.551,exports/fupeng_reviewed_book/articles/138-共享员工背后的存量博弈与三代就业挤压.md,https://www.douyin.com/video/7384346814230613287
139,3360af56-e3ea-4d83-ad02-4f10eef10a4e,名义收入及预期才是决定风险偏好的关键,2024-06-25,第七部 个体选择、职业与生活财务,个人财务 / 宏观经济 / 消费行为 / 名义收入 / 风险偏好,rebuilt,4065,4020,0.989,0.77,3811,0.938,0.419,exports/fupeng_reviewed_book/articles/139-名义收入及预期才是决定风险偏好的关键.md,https://www.douyin.com/video/7384238717126380838
140,6c9b4ffa-2ce4-4edb-b449-a3ce32169aa5,内卷时代的戾气：同是天涯沦落人，何苦互相为难,2024-06-23,第五部 产业变迁与商业逻辑,产业经济 / 服务业内卷 / 职场情绪管理 / 消费者心理 / 社会戾气,rebuilt,1661,1626,0.979,0.547,1538,0.926,0.24,exports/fupeng_reviewed_book/articles/140-内卷时代的戾气：同是天涯沦落人，何苦互相为难.md,https://www.douyin.com/video/7383363733935983887
141,aa530c08-7d0e-4ef2-bf71-bad574b931a5,付鹏：金融去杠杆周期下，未来十年未必是择业最优解,2024-06-20,第二部 债务、杠杆与资产负债表,债务周期 / 金融职业规划 / 去杠杆周期 / 高考志愿指导 / 宏观经济分析 / 职业规划,rebuilt,3687,3603,0.977,0.726,3213,0.871,0.342,exports/fupeng_reviewed_book/articles/141-付鹏：金融去杠杆周期下，未来十年未必是择业最优解.md,https://www.douyin.com/video/7382399122243931455
142,f98b56fc-f186-45e2-ae65-25c3f753c3e7,内卷越过边际：企业居民恶性循环与破局之道,2024-06-15,第五部 产业变迁与商业逻辑,产业经济 / 内卷经济 / 居民消费 / 宏观经济 / 政策建议 / 资产负债表,rebuilt,4216,4173,0.99,0.693,3793,0.9,0.373,exports/fupeng_reviewed_book/articles/142-内卷越过边际：企业居民恶性循环与破局之道.md,https://www.douyin.com/video/7380697256187497755
143,90f919e4-2593-4de1-924d-1db3a8b34e97,付鹏：非法集资的本质是贪念，高息背后盯着的是你的本金,2024-06-12,第七部 个体选择、职业与生活财务,个人财务 / 防范非法集资 / 金融防骗 / 投资理财,rebuilt,1141,1111,0.974,0.738,1031,0.904,0.323,exports/fupeng_reviewed_book/articles/143-付鹏：非法集资的本质是贪念，高息背后盯着的是你的本金.md,https://www.douyin.com/video/7376477296309423414
144,d41b97e3-e773-4c3d-ab7f-23681aba340d,论信用风险：股权本质是超前债务的违约风险,2024-06-09,第四部 资本市场与投资风险,资本市场 / 信用风险 / 小微企业融资 / 股权与债务 / 金融风控 / AI,rebuilt,4418,4329,0.98,0.778,3883,0.879,0.542,exports/fupeng_reviewed_book/articles/144-论信用风险：股权本质是超前债务的违约风险.md,https://www.douyin.com/video/7378320647065242934
145,772f5bca-036f-40a6-8b18-6ef0bf0594e1,互联网大厂裁员与服务业内卷：从降本增效到收入下降的传导,2024-06-08,第七部 个体选择、职业与生活财务,个人财务 / 降本增效 / 服务业内卷 / 灵活就业 / 宏观经济 / 风险偏好,rebuilt,2242,2206,0.984,0.671,2014,0.898,0.329,exports/fupeng_reviewed_book/articles/145-互联网大厂裁员与服务业内卷：从降本增效到收入下降的传导.md,https://www.douyin.com/video/7378006482710793499
146,ad3f8977-5b2c-401e-9c28-b69b09a861b4,去杠杆周期下，不炒房也不炒股：风险偏好收缩与现金流回归,2024-06-06,第二部 债务、杠杆与资产负债表,债务周期 / 去杠杆 / 风险偏好 / 资产配置 / 宏观经济,rebuilt,1491,1463,0.981,0.69,1360,0.912,0.423,exports/fupeng_reviewed_book/articles/146-去杠杆周期下，不炒房也不炒股：风险偏好收缩与现金流回归.md,https://www.douyin.com/video/7377244162304838951
147,0e80e75e-3346-4b77-801e-b2c36eba5ca0,日本大学生98.1%就职率背后的劳动力结构变迁,2024-06-04,第三部 房地产、人口与城市,房地产 / 日本就业市场 / 人口结构 / 大学生就业 / 劳动力短缺 / AI,rebuilt,2254,2215,0.983,0.768,1802,0.799,0.304,exports/fupeng_reviewed_book/articles/147-日本大学生98.1%就职率背后的劳动力结构变迁.md,https://www.douyin.com/video/7376676797066399017
148,6692e7c0-2305-4fca-ba52-069d4a6d7727,日本大学生就职率回升背后的代际更替与储蓄逻辑,2024-06-04,第三部 房地产、人口与城市,房地产 / 日本经济 / 大学生就业 / 人口结构 / 居民储蓄率,rebuilt,4069,4003,0.984,0.704,3569,0.877,0.507,exports/fupeng_reviewed_book/articles/148-日本大学生就职率回升背后的代际更替与储蓄逻辑.md,https://www.douyin.com/video/7376676462914538791
149,1c8c64dd-40e8-44fc-8d96-6decb7f026ef,GDP总量增长与个人体感背离的根源在于分配,2024-06-01,第七部 个体选择、职业与生活财务,个人财务 / 收入分配 / 宏观经济 / GDP解读 / 居民收入,passed,1033,1010,0.978,0.029,1010,0.978,0.029,exports/fupeng_reviewed_book/articles/149-GDP总量增长与个人体感背离的根源在于分配.md,https://www.douyin.com/video/7375328918493990196
150,1a84fab0-21d8-47e6-ae92-6979af524504,中国养老三层体系的结构性失衡与底层现实,2024-05-28,第五部 产业变迁与商业逻辑,产业经济 / 养老保障体系 / 灵活就业 / 社会经济分析 / 收入分配,rebuilt,4091,3958,0.967,0.704,3667,0.896,0.324,exports/fupeng_reviewed_book/articles/150-中国养老三层体系的结构性失衡与底层现实.md,https://www.douyin.com/video/7373939136589221157
151,6b4fab46-e1bc-425b-b49c-f624a458ad00,反思互联网“不赚钱交朋友”思维对出版业的破坏,2024-05-26,第五部 产业变迁与商业逻辑,产业经济 / 出版业困境 / 互联网商业模式 / 劣币驱逐良币 / 恶性竞争 / 商业模式,rebuilt,5398,5224,0.968,0.648,4676,0.866,0.169,exports/fupeng_reviewed_book/articles/151-反思互联网“不赚钱交朋友”思维对出版业的破坏.md,https://www.douyin.com/video/7373144192496799014
152,080b1654-6a5b-4076-bdc5-63cfd716f43c,揭秘非法荐股骗局：利用概率筛选与散户盲从心理,2024-05-15,第四部 资本市场与投资风险,资本市场 / 投资者保护 / 非法荐股 / 概率骗局 / 理性投资,passed,1146,1018,0.888,0.014,1018,0.888,0.014,exports/fupeng_reviewed_book/articles/152-揭秘非法荐股骗局：利用概率筛选与散户盲从心理.md,https://www.douyin.com/video/7369183529256635682
153,db089fd2-3594-4751-bf37-83a576e5fac5,居民部门三不贷：老存中还少悟，政策刺激难改风险偏好收缩,2024-05-13,第四部 资本市场与投资风险,资本市场 / 居民信贷 / 宏观经济 / 代际消费 / 去杠杆 / 风险偏好,rebuilt,1749,1735,0.992,0.817,1618,0.925,0.465,exports/fupeng_reviewed_book/articles/153-居民部门三不贷：老存中还少悟，政策刺激难改风险偏好收缩.md,https://www.douyin.com/video/7368294166968716579
154,f499fda9-c033-49a2-8d26-ad74982284b7,付鹏：财产性收入消退，消费回归劳动收入与极致性价比,2024-05-12,第七部 个体选择、职业与生活财务,个人财务 / 消费趋势 / 财产性收入 / 劳动收入 / 性价比 / 居民收入,passed,812,933,1.149,0.082,933,1.149,0.082,exports/fupeng_reviewed_book/articles/154-付鹏：财产性收入消退，消费回归劳动收入与极致性价比.md,https://www.douyin.com/video/7367925405908552979
155,f6cd4fc6-8bc0-4b43-be37-6271c2e325fd,探访成都觅山：从发酵车间到田间地头的青梅酒溯源,2024-05-11,第五部 产业变迁与商业逻辑,产业经济 / 消费调研 / 食品工艺 / 供应链管理,passed,1055,1003,0.951,0.045,1003,0.951,0.045,exports/fupeng_reviewed_book/articles/155-探访成都觅山：从发酵车间到田间地头的青梅酒溯源.md,https://www.douyin.com/video/7367704853595917587
156,fb97b97a-67a8-4a0c-bd32-1c2c15da2b90,付鹏回应AI歪曲报道：高铁涨价本质是税收，绿皮车不可取消,2024-05-06,第七部 个体选择、职业与生活财务,个人财务 / 高铁涨价 / 公共财政 / 媒体伦理 / AI,passed,1031,1168,1.133,0.046,1168,1.133,0.046,exports/fupeng_reviewed_book/articles/156-付鹏回应AI歪曲报道：高铁涨价本质是税收，绿皮车不可取消.md,https://www.douyin.com/video/7365866360196353334
157,79be9536-495a-4238-a81e-26544a8aa767,付鹏探访四川青梅酒厂及牛熊联名款发布预告,2024-05-05,第五部 产业变迁与商业逻辑,产业经济 / 消费金融 / 产品溯源 / 品牌联名 / 直播预告,passed,229,901,3.934,0.222,901,3.934,0.222,exports/fupeng_reviewed_book/articles/157-付鹏探访四川青梅酒厂及牛熊联名款发布预告.md,https://www.douyin.com/video/7365415068231601444
158,529dc891-9f8a-41d3-a0f2-3cd024a300a0,付鹏解析巴菲特投资逻辑：回避早期不确定性而非排斥科技,2024-05-04,第四部 资本市场与投资风险,资本市场 / 巴菲特股东大会 / 科技股投资 / 确定性投资,passed,340,1047,3.079,0.07,1047,3.079,0.07,exports/fupeng_reviewed_book/articles/158-付鹏解析巴菲特投资逻辑：回避早期不确定性而非排斥科技.md,https://www.douyin.com/video/7365096749137923367
159,26f035a9-5212-46a8-b9c3-cf3101b9f67c,高铁票价上浮背后的财政逻辑与绿皮车的必要性,2024-05-04,第一部 宏观周期与政策框架,宏观经济 / 高铁票价 / 公共财政 / 基础设施投资 / 社会公平,rebuilt,1519,1487,0.979,0.571,1360,0.895,0.238,exports/fupeng_reviewed_book/articles/159-高铁票价上浮背后的财政逻辑与绿皮车的必要性.md,https://www.douyin.com/video/7365026249137229110
160,29659dcd-cb0e-48ff-8592-3731a971b7a9,付鹏推荐觅山与华尔街见闻联名牛熊青梅酒,2024-05-01,第五部 产业变迁与商业逻辑,产业经济 / 觅山青梅酒 / 华尔街见闻 / 低度酒,passed,899,1035,1.151,0.099,1035,1.151,0.099,exports/fupeng_reviewed_book/articles/160-付鹏推荐觅山与华尔街见闻联名牛熊青梅酒.md,https://www.douyin.com/video/7363798334189997323
161,b456ef96-fd10-480b-b039-fb06da3e8c0f,人到中年必须提前规划职业转型，拒绝无准备之仗,2024-04-29,第七部 个体选择、职业与生活财务,个人财务 / 职业规划 / 中年危机 / 职场转型,passed,1359,1216,0.895,0.068,1216,0.895,0.068,exports/fupeng_reviewed_book/articles/161-人到中年必须提前规划职业转型，拒绝无准备之仗.md,https://www.douyin.com/video/7363216786982014247
162,6fea2f6d-cefc-46ab-9992-983957880da9,付鹏澄清热搜误会：退网者非本人，调侃愿与李佳琦连麦,2024-04-29,第七部 个体选择、职业与生活财务,个人财务 / 舆情澄清 / 李佳琦 / 网络谣言,passed,168,1026,6.107,0.222,1026,6.107,0.222,exports/fupeng_reviewed_book/articles/162-付鹏澄清热搜误会：退网者非本人，调侃愿与李佳琦连麦.md,https://www.douyin.com/video/7363163308221828371
163,11a183a6-210e-4e80-adc7-f96f1a535831,未来就业选择：技术壁垒、冷门行业与跨界组合,2024-04-28,第五部 产业变迁与商业逻辑,产业经济 / 职业规划 / 冷门行业 / 跨界组合 / 信息差,passed,556,977,1.757,0.043,977,1.757,0.043,exports/fupeng_reviewed_book/articles/163-未来就业选择：技术壁垒、冷门行业与跨界组合.md,https://www.douyin.com/video/7362758687041015103
164,41fd4792-9723-4e0e-a74d-48d297fe3738,金融让利于实体：行业萎缩与转型的必然趋势,2024-04-26,第二部 债务、杠杆与资产负债表,债务周期 / 金融行业趋势 / 宏观经济周期 / 职业转型 / 风险偏好,passed,597,909,1.523,0.014,909,1.523,0.014,exports/fupeng_reviewed_book/articles/164-金融让利于实体：行业萎缩与转型的必然趋势.md,https://www.douyin.com/video/7362014467472887052
165,3ce2fcf8-0d30-482e-8a74-335ac2c95492,理科教育沦为应试工具，应用学科落后世界七十年,2024-04-23,第七部 个体选择、职业与生活财务,个人财务 / 应试教育 / 理科教育 / 应用科学 / 人才培养,passed,674,1089,1.616,0.138,1089,1.616,0.138,exports/fupeng_reviewed_book/articles/165-理科教育沦为应试工具，应用学科落后世界七十年.md,https://www.douyin.com/video/7360982387683069223
166,6cec2372-9705-453a-8f57-51374b58179c,付鹏：拒绝碎片化信息，通过系统性阅读构建金融世界观,2024-04-23,第七部 个体选择、职业与生活财务,个人财务 / 深度阅读 / 金融认知框架 / 批判性思维,passed,1024,1031,1.007,0.042,1031,1.007,0.042,exports/fupeng_reviewed_book/articles/166-付鹏：拒绝碎片化信息，通过系统性阅读构建金融世界观.md,https://www.douyin.com/video/7360857054845734195
167,f833adbd-03e4-493d-aebc-6a2d21f8a9b3,实体金店的商业逻辑：存货、周转与高杠杆对赌,2024-04-20,第四部 资本市场与投资风险,资本市场 / 黄金投资 / 实体金店 / 商业逻辑 / 金融风险 / 黄金,rebuilt,5085,4973,0.978,0.68,4325,0.851,0.253,exports/fupeng_reviewed_book/articles/167-实体金店的商业逻辑：存货、周转与高杠杆对赌.md,https://www.douyin.com/video/7359784885130726690
168,ad643da6-0800-4b02-ae18-075cfeebdb3a,鸡娃内卷的本质：商业暗示与代际焦虑推高养育成本,2024-04-20,第七部 个体选择、职业与生活财务,个人财务 / 教育内卷 / 养育成本 / 消费心理 / 代际观念,passed,822,1057,1.286,0.014,1057,1.286,0.014,exports/fupeng_reviewed_book/articles/168-鸡娃内卷的本质：商业暗示与代际焦虑推高养育成本.md,https://www.douyin.com/video/7359621232809102633
169,e872a1ac-13f0-451c-9524-861ca2f3bb41,留住那些疯狂的机械记忆，那是我们终将逝去的青春,2024-04-19,第五部 产业变迁与商业逻辑,产业经济 / 汽车文化 / 机械美学 / 青春记忆 / 影像存档,passed,75,1096,14.613,0.455,1096,14.613,0.455,exports/fupeng_reviewed_book/articles/169-留住那些疯狂的机械记忆，那是我们终将逝去的青春.md,https://www.douyin.com/video/7359569313482738978
170,ef797f13-0a38-4338-a8c5-db044113a15e,储值卡本质是高息揽储加杠杆的金融游戏,2024-04-18,第二部 债务、杠杆与资产负债表,债务周期 / 储值卡陷阱 / 高息揽储 / 商业杠杆 / 消费心理,passed,915,1321,1.444,0.0,1321,1.444,0.0,exports/fupeng_reviewed_book/articles/170-储值卡本质是高息揽储加杠杆的金融游戏.md,https://www.douyin.com/video/7359181945575574795
171,1c4c2821-eb9f-4854-8c83-864974ba7e71,收税权逻辑：从牛夫人到小甜甜的公用事业资产重估,2024-04-18,第四部 资本市场与投资风险,资本市场 / 公用事业 / 收税权 / 现金流 / 资产配置 / 风险偏好,passed,958,1069,1.116,0.086,1069,1.116,0.086,exports/fupeng_reviewed_book/articles/171-收税权逻辑：从牛夫人到小甜甜的公用事业资产重估.md,https://www.douyin.com/video/7359076188159003923
172,8a947d8f-3903-4204-8fae-5e23fc0332fa,上游涨价下游通缩：内卷价格战蚕食生产利润,2024-04-17,第一部 宏观周期与政策框架,宏观经济 / 内需不足 / 价格战 / 供应链 / 地缘政治,passed,880,958,1.089,0.094,958,1.089,0.094,exports/fupeng_reviewed_book/articles/172-上游涨价下游通缩：内卷价格战蚕食生产利润.md,https://www.douyin.com/video/7358799248399289654
173,178039cf-246e-4060-99a9-5207bb25aa94,探访苏州东山：揭秘正宗洞庭碧螺春的产地与工艺真相,2024-04-16,第五部 产业变迁与商业逻辑,产业经济 / 洞庭碧螺春 / 乡村振兴 / 农产品溯源 / 非遗工艺,rebuilt,1838,1746,0.95,0.868,1641,0.893,0.809,exports/fupeng_reviewed_book/articles/173-探访苏州东山：揭秘正宗洞庭碧螺春的产地与工艺真相.md,https://www.douyin.com/video/7358400270423969087
174,28eeb146-5bbc-4f5e-9984-c4ecc1c48fd1,消费者不存在认知误区：消费收缩根因在于收入与分配,2024-04-15,第七部 个体选择、职业与生活财务,个人财务 / 消费主义 / 收入分配 / 宏观经济 / 消费者行为 / 风险偏好,passed,1082,1058,0.978,0.029,1058,0.978,0.029,exports/fupeng_reviewed_book/articles/174-消费者不存在认知误区：消费收缩根因在于收入与分配.md,https://www.douyin.com/video/7358080846055607591
175,1f63c3f5-3e8d-42ef-82d8-e33153d7e9f1,汇率波动下，本币计价资产才是老百姓财富的关键,2024-04-14,第一部 宏观周期与政策框架,宏观经济 / 人民币汇率 / 通货膨胀 / 资产配置 / 资产负债表 / 汇率,passed,1060,1080,1.019,0.06,1080,1.019,0.06,exports/fupeng_reviewed_book/articles/175-汇率波动下，本币计价资产才是老百姓财富的关键.md,https://www.douyin.com/video/7357564925818064167
176,a0bfaf7a-5065-4ca1-add3-66db2f44f72d,港人北上消费背后的汇率差与香港商业衰退,2024-04-13,第三部 房地产、人口与城市,房地产 / 香港经济 / 跨境消费 / 零售业趋势 / 购买力平价 / 汇率,rebuilt,1116,1106,0.991,0.826,868,0.778,0.333,exports/fupeng_reviewed_book/articles/176-港人北上消费背后的汇率差与香港商业衰退.md,https://www.douyin.com/video/7357178945214762303
177,15f43a7b-36f1-44f6-8c07-cc3cb11f8d94,经济增速放缓下的婚恋观：从远期投资转向当期兑现,2024-04-11,第四部 资本市场与投资风险,资本市场 / 婚恋经济学 / 风险偏好 / 宏观经济 / 社会观察,passed,582,957,1.644,0.111,957,1.644,0.111,exports/fupeng_reviewed_book/articles/177-经济增速放缓下的婚恋观：从远期投资转向当期兑现.md,https://www.douyin.com/video/7356490033022422283
178,1a7c342c-5bd9-4068-b119-f6e26389907c,付鹏推荐DK《货币金融百科》与《经济学百科》,2024-04-09,第一部 宏观周期与政策框架,宏观经济 / 经济学启蒙 / 金融常识 / DK百科 / 通识教育,passed,714,1059,1.483,0.04,1059,1.483,0.04,exports/fupeng_reviewed_book/articles/178-付鹏推荐DK《货币金融百科》与《经济学百科》.md,https://www.douyin.com/video/7355826114163461439
179,b099f351-2761-4534-9d99-a6c25483efc6,付鹏：建议提前退休以激活消费循环，反对单纯延后退休,2024-04-08,第七部 个体选择、职业与生活财务,个人财务 / 延迟退休 / 养老金制度 / 消费经济 / 代际分配,passed,521,956,1.835,0.113,956,1.835,0.113,exports/fupeng_reviewed_book/articles/179-付鹏：建议提前退休以激活消费循环，反对单纯延后退休.md,https://www.douyin.com/video/7355504483293465875
180,f4d926ee-edae-4249-8581-7bf2520393aa,储蓄增长与储蓄率下降背后的代际分配真相,2024-04-07,第四部 资本市场与投资风险,资本市场 / 财富分配 / 资本过剩 / 代际差异 / 宏观经济 / 风险偏好,passed,549,1024,1.865,0.074,1024,1.865,0.074,exports/fupeng_reviewed_book/articles/180-储蓄增长与储蓄率下降背后的代际分配真相.md,https://www.douyin.com/video/7355032479138467108
181,8b5d4440-a177-4526-bbaa-d2c0f42262a0,中年危机本质是财务规划：从年轻博弈到中年守成的策略转换,2024-04-01,第七部 个体选择、职业与生活财务,个人财务 / 中年危机 / 财务规划 / 投资策略 / 风险管理,passed,1237,1110,0.897,0.015,1110,0.897,0.015,exports/fupeng_reviewed_book/articles/181-中年危机本质是财务规划：从年轻博弈到中年守成的策略转换.md,https://www.douyin.com/video/7352843161250565376
182,b058e6e1-bdd4-41e2-8910-6b461d7c2c1c,中年危机本质：职场安乐窝的幻象与应对策略,2024-04-01,第七部 个体选择、职业与生活财务,个人财务 / 中年危机 / 职场规划 / 风险管理 / 职业发展,rebuilt,1511,1505,0.996,0.736,1414,0.936,0.403,exports/fupeng_reviewed_book/articles/182-中年危机本质：职场安乐窝的幻象与应对策略.md,https://www.douyin.com/video/7352830092990516495
183,2ea04797-8371-4b67-b4e4-a058d3bb6d3f,风险偏好决定消费逻辑：从供给主导转向需求主导,2024-03-31,第四部 资本市场与投资风险,资本市场 / 风险偏好 / 消费行为 / 供需逻辑 / 宏观经济,rebuilt,1201,1206,1.004,0.957,1175,0.978,0.7,exports/fupeng_reviewed_book/articles/183-风险偏好决定消费逻辑：从供给主导转向需求主导.md,https://www.douyin.com/video/7352434288505212211
184,15e7e54e-c51a-4bd6-8b3f-267bf314fd68,新车五至十万价格战引发二手崩盘与消费观望,2024-03-31,第五部 产业变迁与商业逻辑,产业经济 / 汽车价格战 / 二手车市场 / 消费心理 / 新能源汽车 / 风险偏好,passed,803,960,1.196,0.1,960,1.196,0.1,exports/fupeng_reviewed_book/articles/184-新车五至十万价格战引发二手崩盘与消费观望.md,https://www.douyin.com/video/7352418894369295679
